Calories,Gender,Age,Duration,Heart_Rate,Body_Temp
48.0,0,70,10.0,86.0,39.7
105.0,0,42,21.0,95.0,40.6
60.0,0,24,14.0,90.0,39.7
105.0,0,21,19.0,101.0,40.5
202.0,0,63,30.0,106.0,40.9
73.0,0,27,16.0,91.0,40.3
109.0,0,52,19.0,100.0,40.5
101.0,0,59,18.0,96.0,40.2
14.0,0,24,4.0,83.0,38.9
120.0,1,44,21.0,100.0,40.9
204.0,1,31,27.0,115.0,41.0
8.0,0,51,2.0,82.0,38.2
52.0,1,42,15.0,85.0,40.4
179.0,0,29,27.0,111.0,40.7
167.0,1,23,27.0,108.0,40.8
7.0,1,29,4.0,76.0,38.8
87.0,1,25,18.0,99.0,40.2
8.0,1,52,4.0,72.0,38.8
94.0,1,71,14.0,97.0,40.1
22.0,0,79,5.0,82.0,38.8
176.0,0,60,28.0,102.0,40.4
135.0,0,30,24.0,100.0,40.7
57.0,0,27,12.0,94.0,39.7
88.0,1,55,16.0,92.0,40.4
175.0,1,47,26.0,102.0,40.6
9.0,0,20,3.0,79.0,38.5
90.0,1,79,13.0,96.0,40.3
128.0,1,24,29.0,99.0,41.2
177.0,0,38,28.0,105.0,41.1
9.0,0,63,2.0,81.0,38.2
174.0,0,71,24.0,109.0,40.7
56.0,1,20,14.0,96.0,39.9
218.0,1,60,27.0,109.0,40.6
52.0,1,76,8.0,93.0,39.7
156.0,1,48,25.0,102.0,40.2
205.0,1,33,30.0,108.0,40.8
180.0,1,51,25.0,104.0,40.3
81.0,0,20,15.0,101.0,40.1
34.0,0,22,8.0,89.0,39.6
69.0,1,63,12.0,93.0,39.8
115.0,1,33,23.0,98.0,40.8
13.0,1,22,5.0,86.0,39.3
93.0,1,47,18.0,94.0,40.7
81.0,0,22,17.0,95.0,40.3
26.0,1,28,8.0,89.0,39.9
43.0,0,38,9.0,93.0,39.5
24.0,0,50,5.0,89.0,38.7
49.0,1,20,11.0,97.0,39.8
36.0,0,21,8.0,90.0,39.5
25.0,0,65,6.0,83.0,39.3
37.0,1,20,11.0,91.0,40.1
144.0,1,25,27.0,104.0,40.7
168.0,0,31,25.0,114.0,40.9
77.0,0,39,17.0,90.0,40.4
41.0,1,34,9.0,95.0,39.7
19.0,1,73,4.0,85.0,38.9
61.0,1,28,13.0,97.0,40.1
99.0,1,57,18.0,93.0,40.5
66.0,0,59,15.0,87.0,40.6
216.0,1,70,27.0,106.0,40.6
118.0,0,20,23.0,99.0,41.1
14.0,0,25,4.0,83.0,39.1
80.0,0,23,16.0,97.0,40.0
100.0,0,23,21.0,93.0,41.0
124.0,1,28,20.0,107.0,40.5
136.0,0,52,21.0,105.0,40.3
160.0,1,56,25.0,99.0,40.5
132.0,0,38,23.0,101.0,40.7
33.0,1,44,10.0,85.0,39.7
99.0,0,58,17.0,98.0,39.9
191.0,0,51,28.0,107.0,40.9
19.0,1,66,6.0,76.0,39.1
183.0,1,59,23.0,106.0,40.5
42.0,1,54,8.0,92.0,39.3
75.0,1,21,14.0,105.0,40.2
112.0,1,24,17.0,110.0,40.5
147.0,0,77,21.0,107.0,40.7
8.0,0,53,3.0,74.0,38.8
214.0,1,51,25.0,114.0,40.9
66.0,0,64,12.0,95.0,40.3
31.0,1,51,8.0,85.0,39.4
70.0,0,21,15.0,94.0,40.1
19.0,0,22,5.0,84.0,39.3
64.0,1,53,12.0,93.0,40.1
151.0,0,59,23.0,106.0,41.1
9.0,0,20,3.0,79.0,39.1
192.0,1,63,26.0,105.0,41.0
5.0,1,60,2.0,72.0,38.1
28.0,0,53,6.0,91.0,39.2
93.0,1,69,14.0,97.0,40.0
103.0,1,27,18.0,105.0,40.3
72.0,1,75,11.0,94.0,39.9
77.0,0,36,16.0,94.0,39.9
121.0,1,23,25.0,102.0,40.9
167.0,1,28,25.0,109.0,40.8
53.0,1,25,15.0,91.0,40.2
50.0,1,76,7.0,94.0,39.3
67.0,1,73,11.0,94.0,39.9
61.0,0,31,13.0,92.0,40.1
29.0,1,43,9.0,83.0,39.8
110.0,0,72,17.0,102.0,40.5
97.0,0,31,22.0,90.0,40.6
23.0,0,72,5.0,84.0,39.4
170.0,0,75,25.0,105.0,40.5
16.0,0,24,5.0,82.0,38.7
158.0,0,32,25.0,107.0,40.9
100.0,1,30,19.0,101.0,40.4
174.0,0,27,30.0,104.0,40.6
27.0,0,74,6.0,84.0,39.4
16.0,0,67,4.0,80.0,39.1
86.0,1,31,17.0,98.0,40.3
35.0,0,35,7.0,94.0,39.7
25.0,0,27,7.0,82.0,39.3
47.0,1,26,17.0,83.0,40.5
90.0,0,60,17.0,93.0,40.5
2.0,1,32,2.0,72.0,37.6
7.0,1,23,3.0,83.0,38.6
250.0,1,37,29.0,119.0,40.7
186.0,1,28,30.0,108.0,41.1
6.0,0,24,2.0,79.0,38.2
97.0,1,66,16.0,96.0,40.3
89.0,0,28,19.0,93.0,40.7
26.0,0,25,6.0,89.0,39.0
65.0,0,31,14.0,93.0,40.3
23.0,0,34,5.0,91.0,39.3
12.0,0,40,3.0,82.0,38.3
150.0,1,21,28.0,105.0,40.9
96.0,0,43,17.0,99.0,40.4
58.0,1,44,14.0,88.0,39.7
11.0,0,47,3.0,79.0,39.0
185.0,0,28,29.0,107.0,41.1
123.0,0,23,24.0,98.0,40.6
237.0,1,31,27.0,125.0,40.7
122.0,0,67,21.0,98.0,40.3
145.0,0,21,24.0,106.0,40.7
118.0,0,23,21.0,102.0,40.6
99.0,0,42,19.0,95.0,40.7
67.0,0,24,17.0,88.0,40.5
15.0,1,52,3.0,90.0,38.3
182.0,0,44,28.0,109.0,41.3
48.0,0,54,10.0,90.0,39.6
165.0,1,25,28.0,106.0,40.8
174.0,1,35,26.0,108.0,41.1
165.0,0,75,25.0,105.0,40.6
26.0,1,27,8.0,87.0,39.4
251.0,1,65,28.0,112.0,40.5
202.0,1,42,28.0,111.0,41.0
34.0,1,21,9.0,94.0,39.9
68.0,0,28,13.0,97.0,39.9
94.0,1,43,16.0,100.0,40.4
39.0,1,52,7.0,94.0,39.5
146.0,1,50,23.0,100.0,40.8
102.0,0,27,19.0,98.0,40.4
94.0,0,21,21.0,92.0,40.8
23.0,0,51,6.0,82.0,39.7
68.0,0,20,12.0,103.0,40.3
130.0,0,35,22.0,104.0,40.7
60.0,0,26,13.0,92.0,40.1
45.0,0,30,11.0,87.0,39.7
38.0,1,69,7.0,89.0,39.4
33.0,1,52,7.0,88.0,39.6
44.0,0,35,10.0,89.0,39.4
266.0,1,57,29.0,116.0,41.1
8.0,1,42,2.0,87.0,38.0
29.0,0,64,6.0,87.0,39.4
59.0,1,31,13.0,94.0,39.8
134.0,1,38,22.0,105.0,40.3
15.0,0,46,3.0,94.0,38.5
38.0,0,37,8.0,92.0,39.7
3.0,1,33,1.0,80.0,38.2
6.0,1,23,2.0,89.0,38.0
147.0,0,21,25.0,105.0,40.2
166.0,1,25,28.0,105.0,40.8
60.0,0,69,12.0,91.0,40.1
173.0,0,67,25.0,107.0,40.6
76.0,0,57,14.0,95.0,40.4
6.0,1,46,2.0,81.0,38.0
111.0,0,21,18.0,107.0,40.2
67.0,1,20,16.0,96.0,40.1
21.0,1,53,4.0,92.0,38.5
41.0,0,29,9.0,91.0,39.7
2.0,1,25,1.0,79.0,37.8
3.0,0,78,1.0,72.0,38.0
148.0,1,48,22.0,105.0,40.8
67.0,0,43,15.0,87.0,39.9
17.0,1,62,4.0,83.0,38.9
133.0,0,31,24.0,101.0,40.6
137.0,0,69,22.0,101.0,40.5
53.0,0,37,12.0,88.0,39.7
79.0,0,79,13.0,98.0,40.0
14.0,0,32,4.0,82.0,38.6
201.0,0,54,28.0,111.0,40.7
62.0,1,54,11.0,95.0,40.2
35.0,0,26,8.0,89.0,39.8
146.0,1,38,25.0,103.0,40.7
95.0,1,64,17.0,92.0,40.5
230.0,1,61,29.0,108.0,40.6
148.0,1,34,24.0,105.0,41.2
227.0,1,63,26.0,109.0,40.7
16.0,0,65,4.0,81.0,38.7
178.0,1,79,23.0,100.0,40.6
62.0,0,35,12.0,98.0,40.2
131.0,1,27,25.0,103.0,40.6
30.0,0,35,6.0,96.0,39.4
168.0,0,34,25.0,110.0,40.9
91.0,0,42,17.0,98.0,40.2
121.0,0,61,21.0,99.0,40.3
86.0,1,44,16.0,95.0,40.4
8.0,1,26,4.0,82.0,39.2
19.0,0,24,6.0,79.0,39.6
112.0,0,24,21.0,100.0,40.4
70.0,1,76,10.0,93.0,40.0
18.0,1,39,6.0,77.0,39.2
237.0,1,65,26.0,116.0,40.8
67.0,1,20,18.0,95.0,40.3
9.0,1,63,3.0,74.0,38.8
113.0,1,59,17.0,101.0,40.2
82.0,1,22,21.0,95.0,40.6
120.0,0,23,20.0,105.0,40.2
121.0,0,66,18.0,104.0,40.2
25.0,1,43,6.0,90.0,39.3
20.0,0,20,5.0,87.0,38.5
17.0,1,59,5.0,79.0,39.0
82.0,1,56,17.0,90.0,40.4
17.0,1,45,4.0,91.0,38.4
7.0,1,21,3.0,82.0,38.7
151.0,0,75,22.0,104.0,40.6
16.0,1,24,6.0,84.0,39.0
150.0,0,38,24.0,106.0,40.5
62.0,0,25,11.0,103.0,40.2
42.0,0,41,11.0,82.0,39.8
37.0,1,32,11.0,87.0,39.9
7.0,0,28,2.0,82.0,37.9
56.0,1,59,11.0,89.0,40.0
29.0,1,59,6.0,89.0,39.2
161.0,1,28,25.0,110.0,40.9
104.0,1,23,22.0,100.0,40.7
12.0,1,38,4.0,84.0,39.3
124.0,0,20,22.0,104.0,40.4
189.0,0,20,30.0,109.0,40.8
41.0,1,61,8.0,89.0,39.4
3.0,1,21,2.0,81.0,38.3
7.0,0,21,2.0,82.0,38.3
128.0,0,44,24.0,97.0,40.7
18.0,1,61,4.0,86.0,38.8
12.0,0,24,4.0,79.0,39.2
88.0,0,49,15.0,100.0,39.9
86.0,1,71,13.0,95.0,39.9
68.0,0,52,16.0,84.0,40.5
38.0,0,32,9.0,89.0,39.7
98.0,0,47,17.0,102.0,40.1
150.0,0,42,23.0,108.0,40.9
46.0,1,59,8.0,93.0,39.8
171.0,0,37,27.0,106.0,40.8
124.0,0,42,20.0,105.0,40.2
202.0,1,25,29.0,114.0,41.1
51.0,0,23,11.0,94.0,40.2
189.0,0,29,26.0,116.0,40.9
106.0,1,23,17.0,110.0,40.8
121.0,0,70,23.0,92.0,40.7
11.0,0,72,3.0,76.0,38.2
109.0,0,56,19.0,97.0,40.5
8.0,0,21,4.0,69.0,38.7
23.0,0,47,6.0,83.0,39.8
83.0,1,25,22.0,93.0,40.4
101.0,0,32,18.0,102.0,40.2
71.0,0,62,12.0,99.0,40.2
151.0,1,57,23.0,101.0,41.0
78.0,1,33,15.0,98.0,40.0
39.0,1,21,10.0,92.0,39.8
67.0,0,60,13.0,95.0,40.1
81.0,0,50,14.0,99.0,40.3
9.0,1,35,4.0,81.0,38.8
32.0,0,58,7.0,87.0,39.3
34.0,1,20,10.0,92.0,39.5
80.0,1,30,17.0,95.0,40.6
34.0,1,22,9.0,92.0,39.7
202.0,0,77,28.0,109.0,40.7
12.0,1,38,5.0,81.0,39.1
43.0,1,61,10.0,86.0,40.1
45.0,0,37,10.0,89.0,39.9
10.0,0,39,2.0,91.0,38.5
23.0,1,22,10.0,83.0,40.0
69.0,0,51,13.0,96.0,40.4
7.0,0,37,2.0,84.0,38.2
73.0,1,55,15.0,87.0,39.8
4.0,1,64,1.0,78.0,37.7
47.0,0,55,9.0,93.0,39.9
130.0,0,36,23.0,101.0,40.2
197.0,1,43,26.0,110.0,40.9
116.0,0,21,20.0,105.0,40.7
187.0,0,51,26.0,112.0,40.8
4.0,0,35,1.0,87.0,37.7
45.0,1,66,9.0,90.0,39.7
97.0,1,25,23.0,94.0,40.6
112.0,1,20,24.0,99.0,40.5
196.0,0,36,28.0,113.0,41.1
53.0,0,23,12.0,93.0,39.6
25.0,0,39,6.0,85.0,39.4
151.0,0,20,25.0,108.0,40.8
143.0,1,51,23.0,100.0,40.6
147.0,0,35,25.0,103.0,40.9
44.0,1,28,12.0,91.0,40.2
91.0,0,39,16.0,102.0,40.5
42.0,1,55,9.0,89.0,39.7
172.0,1,28,26.0,110.0,40.8
23.0,0,21,6.0,86.0,39.2
61.0,1,58,16.0,80.0,40.3
150.0,0,66,22.0,105.0,40.7
26.0,1,41,6.0,90.0,39.6
53.0,1,34,12.0,93.0,40.2
52.0,1,36,11.0,93.0,39.8
15.0,1,20,4.0,91.0,39.1
48.0,0,50,11.0,88.0,40.0
191.0,0,71,29.0,105.0,41.0
18.0,1,69,3.0,91.0,38.6
87.0,0,39,16.0,100.0,40.3
103.0,0,29,18.0,102.0,40.4
188.0,1,33,30.0,106.0,40.5
152.0,1,29,30.0,102.0,41.2
193.0,0,44,27.0,115.0,40.7
63.0,0,57,12.0,93.0,40.2
24.0,0,48,7.0,78.0,39.7
13.0,0,22,4.0,81.0,38.7
195.0,0,67,28.0,108.0,40.5
95.0,0,61,16.0,99.0,40.4
62.0,0,53,12.0,94.0,39.9
34.0,1,69,6.0,90.0,39.1
26.0,1,37,6.0,92.0,39.2
83.0,0,46,15.0,99.0,40.2
15.0,1,29,5.0,86.0,39.1
52.0,1,25,13.0,94.0,40.1
13.0,0,61,3.0,84.0,39.0
60.0,1,75,13.0,81.0,40.2
54.0,0,26,12.0,92.0,40.2
13.0,0,52,3.0,87.0,38.4
27.0,0,38,7.0,83.0,39.2
2.0,1,42,1.0,78.0,37.8
11.0,1,31,3.0,89.0,38.5
7.0,1,33,3.0,81.0,38.5
203.0,1,59,27.0,107.0,40.4
158.0,1,57,22.0,106.0,40.3
100.0,1,28,18.0,101.0,40.7
121.0,1,46,21.0,100.0,40.4
146.0,1,60,22.0,98.0,40.6
108.0,1,55,17.0,103.0,40.7
49.0,0,26,12.0,89.0,40.0
25.0,1,35,8.0,86.0,39.7
120.0,0,22,23.0,97.0,40.9
73.0,1,67,12.0,93.0,39.7
31.0,0,28,8.0,85.0,39.5
10.0,0,28,3.0,81.0,38.5
127.0,1,50,21.0,101.0,40.5
44.0,0,70,8.0,96.0,39.4
184.0,1,66,22.0,108.0,40.6
2.0,1,21,1.0,80.0,37.4
101.0,0,33,19.0,97.0,40.5
47.0,0,30,11.0,89.0,39.9
43.0,0,39,10.0,89.0,39.6
35.0,1,37,8.0,92.0,39.4
66.0,0,70,12.0,94.0,40.1
26.0,0,42,7.0,81.0,39.3
96.0,1,54,14.0,103.0,40.3
11.0,0,23,4.0,77.0,38.8
45.0,0,67,10.0,84.0,40.0
74.0,1,21,15.0,99.0,40.1
150.0,1,47,23.0,103.0,40.4
39.0,1,55,10.0,83.0,39.5
152.0,0,31,29.0,98.0,41.0
86.0,1,52,14.0,98.0,40.2
52.0,1,27,12.0,97.0,40.4
73.0,0,71,11.0,105.0,39.5
96.0,0,27,17.0,101.0,40.1
124.0,0,65,21.0,99.0,40.6
201.0,0,29,29.0,114.0,40.8
8.0,1,65,2.0,85.0,38.0
126.0,1,28,22.0,104.0,40.4
71.0,0,56,13.0,96.0,40.3
138.0,0,26,24.0,102.0,40.6
156.0,0,54,26.0,100.0,40.6
69.0,0,54,15.0,89.0,40.2
117.0,1,39,22.0,100.0,40.7
55.0,1,38,14.0,91.0,40.1
4.0,0,36,2.0,70.0,38.3
83.0,0,63,16.0,94.0,40.1
89.0,1,32,15.0,103.0,40.1
149.0,0,64,25.0,99.0,40.9
88.0,0,40,17.0,95.0,40.1
73.0,1,25,16.0,98.0,40.3
115.0,1,54,18.0,97.0,40.2
62.0,1,26,15.0,94.0,40.2
164.0,1,61,23.0,99.0,40.6
119.0,0,24,23.0,98.0,40.9
40.0,1,27,11.0,91.0,39.7
76.0,1,64,13.0,92.0,39.6
92.0,1,44,20.0,96.0,40.5
20.0,1,24,10.0,82.0,39.7
91.0,1,24,20.0,99.0,40.3
35.0,1,44,8.0,88.0,39.3
149.0,0,40,25.0,103.0,40.5
163.0,1,24,28.0,107.0,40.6
28.0,1,47,9.0,79.0,39.3
65.0,1,23,14.0,101.0,40.5
99.0,1,29,18.0,104.0,40.8
197.0,1,31,27.0,110.0,41.1
42.0,0,28,11.0,84.0,39.9
12.0,0,27,3.0,86.0,38.8
48.0,0,22,12.0,89.0,40.0
21.0,1,28,5.0,93.0,39.1
130.0,1,57,21.0,99.0,40.4
29.0,1,35,7.0,94.0,39.4
171.0,1,38,26.0,106.0,40.9
114.0,1,33,21.0,101.0,40.7
177.0,1,37,29.0,104.0,40.8
23.0,1,28,7.0,89.0,39.6
194.0,0,28,28.0,113.0,40.7
126.0,1,28,22.0,105.0,40.6
108.0,0,58,19.0,97.0,40.4
68.0,0,28,13.0,99.0,40.0
63.0,1,39,15.0,90.0,40.5
14.0,0,25,4.0,82.0,39.1
107.0,1,70,16.0,99.0,40.3
22.0,0,76,5.0,82.0,39.0
55.0,1,69,9.0,93.0,39.6
116.0,0,20,22.0,99.0,40.3
41.0,1,57,8.0,90.0,39.5
68.0,1,28,18.0,91.0,40.6
91.0,1,49,16.0,95.0,40.1
91.0,1,35,16.0,102.0,40.2
10.0,1,53,2.0,89.0,38.2
161.0,0,23,25.0,109.0,40.5
104.0,1,50,20.0,92.0,40.4
5.0,1,22,3.0,79.0,39.0
79.0,1,59,14.0,92.0,40.2
31.0,0,28,8.0,84.0,39.7
11.0,0,44,4.0,75.0,38.7
55.0,1,49,13.0,88.0,39.6
2.0,1,39,1.0,76.0,37.4
4.0,1,45,1.0,85.0,37.2
43.0,0,46,9.0,92.0,39.7
5.0,1,31,2.0,83.0,37.9
33.0,1,21,9.0,94.0,39.5
36.0,1,29,9.0,93.0,39.5
57.0,1,42,10.0,99.0,39.6
256.0,1,65,30.0,112.0,40.6
92.0,0,60,19.0,91.0,40.3
20.0,1,52,5.0,82.0,38.9
66.0,1,44,13.0,94.0,40.2
117.0,0,66,19.0,101.0,40.2
77.0,1,44,15.0,92.0,40.5
45.0,0,24,12.0,85.0,39.8
196.0,1,33,27.0,111.0,40.5
48.0,1,23,14.0,91.0,40.3
41.0,1,65,9.0,85.0,39.4
61.0,0,41,11.0,98.0,39.8
184.0,1,38,30.0,104.0,40.9
58.0,0,26,13.0,92.0,40.1
91.0,0,68,16.0,95.0,40.4
75.0,0,23,17.0,92.0,40.2
170.0,0,74,26.0,102.0,40.8
5.0,1,73,2.0,68.0,38.2
130.0,0,62,21.0,102.0,40.6
141.0,0,36,23.0,105.0,40.7
197.0,0,36,28.0,112.0,40.9
107.0,0,26,18.0,105.0,40.6
250.0,1,76,30.0,105.0,41.2
62.0,1,27,15.0,96.0,40.1
12.0,1,73,3.0,79.0,38.2
134.0,1,52,19.0,106.0,40.7
26.0,1,26,11.0,83.0,39.7
50.0,1,25,11.0,97.0,40.1
84.0,0,20,18.0,94.0,40.6
44.0,1,47,8.0,97.0,39.9
162.0,0,22,27.0,107.0,40.5
43.0,0,78,9.0,85.0,39.7
230.0,1,74,28.0,104.0,41.0
99.0,1,77,12.0,104.0,39.9
165.0,0,32,26.0,108.0,40.7
48.0,0,28,10.0,93.0,39.5
25.0,1,78,4.0,89.0,38.9
123.0,0,44,22.0,101.0,40.8
165.0,1,74,22.0,101.0,40.8
103.0,0,29,21.0,95.0,40.3
156.0,0,46,23.0,109.0,40.6
115.0,1,43,21.0,98.0,40.7
47.0,1,40,11.0,90.0,40.0
49.0,0,36,10.0,94.0,40.0
13.0,1,50,3.0,87.0,38.4
48.0,1,28,11.0,94.0,39.9
86.0,0,50,17.0,92.0,40.1
28.0,0,33,7.0,84.0,39.3
124.0,0,46,19.0,107.0,40.3
22.0,0,26,5.0,89.0,39.1
85.0,1,34,21.0,92.0,40.3
123.0,1,26,19.0,112.0,40.6
64.0,0,28,14.0,93.0,40.0
162.0,0,37,28.0,102.0,41.2
7.0,0,27,2.0,81.0,37.8
44.0,1,37,12.0,89.0,40.1
200.0,1,54,27.0,106.0,41.0
151.0,0,71,23.0,103.0,40.6
72.0,1,20,14.0,101.0,40.4
86.0,0,60,18.0,88.0,40.2
230.0,1,57,29.0,108.0,41.1
3.0,0,33,1.0,74.0,37.8
43.0,0,55,9.0,91.0,39.6
21.0,0,37,5.0,87.0,38.9
181.0,1,65,22.0,109.0,40.7
35.0,0,51,8.0,84.0,39.6
165.0,0,20,28.0,107.0,40.6
108.0,0,51,22.0,92.0,40.9
148.0,0,38,22.0,110.0,40.2
104.0,0,26,21.0,95.0,40.7
114.0,1,56,18.0,99.0,40.6
132.0,0,22,25.0,99.0,40.7
74.0,0,31,17.0,90.0,40.5
136.0,0,37,21.0,109.0,40.7
5.0,1,60,1.0,91.0,37.9
59.0,0,26,14.0,88.0,39.9
177.0,1,75,23.0,104.0,40.8
167.0,1,67,24.0,101.0,40.9
70.0,0,36,13.0,99.0,40.4
29.0,1,67,7.0,83.0,39.4
71.0,1,77,12.0,91.0,40.1
111.0,0,63,17.0,103.0,40.1
27.0,1,42,8.0,85.0,39.6
54.0,0,29,10.0,98.0,39.9
104.0,0,65,17.0,101.0,40.3
100.0,1,27,21.0,99.0,40.6
30.0,0,26,8.0,84.0,39.6
51.0,0,49,10.0,93.0,39.9
154.0,1,26,29.0,101.0,41.0
72.0,1,58,14.0,92.0,40.2
58.0,0,29,13.0,91.0,40.1
131.0,1,20,21.0,108.0,40.7
8.0,0,35,3.0,74.0,38.6
132.0,0,40,23.0,102.0,40.9
219.0,1,38,29.0,111.0,40.6
67.0,0,72,13.0,93.0,40.0
44.0,0,67,9.0,88.0,40.1
164.0,0,40,27.0,103.0,41.0
206.0,1,29,28.0,115.0,40.9
99.0,0,54,17.0,98.0,40.3
9.0,0,40,2.0,87.0,38.1
63.0,0,20,13.0,95.0,39.9
52.0,1,47,9.0,101.0,39.8
166.0,0,41,26.0,107.0,40.8
121.0,1,34,20.0,105.0,40.6
32.0,0,36,7.0,91.0,39.3
34.0,1,55,7.0,86.0,39.7
43.0,1,38,9.0,97.0,39.5
21.0,0,71,5.0,82.0,39.2
166.0,0,65,25.0,107.0,40.5
126.0,1,29,22.0,101.0,40.8
27.0,1,52,8.0,81.0,39.6
37.0,1,76,6.0,88.0,39.4
94.0,1,68,13.0,99.0,40.2
55.0,0,22,10.0,100.0,40.1
52.0,0,27,10.0,97.0,40.0
53.0,1,42,11.0,94.0,39.8
70.0,1,23,18.0,94.0,40.6
120.0,1,21,24.0,102.0,40.5
201.0,0,30,29.0,114.0,40.9
147.0,1,48,25.0,99.0,41.1
35.0,0,32,8.0,89.0,39.5
27.0,1,24,12.0,83.0,40.1
35.0,1,23,9.0,93.0,39.7
158.0,0,24,28.0,101.0,40.7
16.0,0,70,3.0,91.0,38.9
121.0,1,25,23.0,103.0,41.0
92.0,1,48,17.0,96.0,40.3
189.0,0,68,28.0,106.0,40.8
188.0,1,35,28.0,108.0,40.9
177.0,1,42,24.0,109.0,40.9
41.0,0,23,9.0,92.0,39.7
70.0,1,23,18.0,92.0,40.6
54.0,0,44,11.0,91.0,39.7
104.0,1,77,16.0,94.0,40.1
43.0,1,32,9.0,98.0,39.4
54.0,0,53,12.0,86.0,40.1
45.0,0,42,10.0,90.0,39.8
145.0,1,59,24.0,96.0,40.7
7.0,0,70,2.0,73.0,37.8
50.0,1,65,9.0,92.0,39.6
149.0,0,28,24.0,106.0,41.0
66.0,0,30,15.0,90.0,40.3
33.0,0,46,8.0,85.0,39.9
216.0,1,54,29.0,106.0,40.8
72.0,0,20,13.0,100.0,40.1
20.0,0,25,6.0,80.0,39.4
76.0,1,20,16.0,99.0,40.2
30.0,1,56,7.0,87.0,39.4
164.0,0,47,26.0,104.0,40.9
40.0,0,25,8.0,95.0,39.5
196.0,0,33,29.0,113.0,40.7
114.0,0,43,19.0,103.0,40.6
168.0,0,61,25.0,106.0,40.7
33.0,1,36,8.0,89.0,39.8
159.0,0,22,27.0,105.0,40.6
173.0,1,54,22.0,112.0,40.7
93.0,1,37,18.0,98.0,40.4
3.0,1,70,1.0,74.0,38.1
161.0,1,24,27.0,108.0,41.1
23.0,1,21,9.0,86.0,39.8
68.0,0,20,14.0,94.0,40.2
71.0,0,62,13.0,95.0,40.2
77.0,0,70,13.0,98.0,39.7
23.0,0,28,6.0,83.0,39.2
16.0,1,78,3.0,86.0,37.9
138.0,0,74,23.0,97.0,40.7
49.0,0,34,11.0,90.0,39.9
133.0,1,29,21.0,107.0,40.3
95.0,1,54,14.0,102.0,40.1
177.0,1,35,28.0,107.0,40.8
153.0,0,46,22.0,109.0,40.5
6.0,0,47,2.0,75.0,38.2
218.0,1,37,29.0,113.0,40.8
14.0,0,33,4.0,82.0,38.9
59.0,1,30,14.0,96.0,40.4
45.0,0,22,9.0,98.0,39.7
34.0,0,79,8.0,79.0,39.7
251.0,1,50,28.0,115.0,40.6
144.0,0,50,25.0,100.0,40.8
106.0,1,25,22.0,99.0,40.4
28.0,0,73,6.0,85.0,39.3
44.0,1,58,8.0,93.0,39.3
221.0,1,73,27.0,105.0,40.9
64.0,0,21,14.0,92.0,40.3
16.0,0,25,4.0,88.0,39.0
103.0,1,35,16.0,105.0,40.1
3.0,1,45,2.0,70.0,38.1
70.0,0,65,15.0,87.0,40.7
136.0,1,63,20.0,100.0,40.2
79.0,0,62,15.0,93.0,40.1
127.0,0,33,22.0,104.0,40.5
108.0,0,32,20.0,99.0,40.5
87.0,1,32,15.0,103.0,40.4
172.0,0,31,28.0,104.0,40.7
115.0,1,51,17.0,103.0,39.9
119.0,0,58,18.0,107.0,40.5
120.0,0,50,24.0,93.0,40.8
124.0,1,71,17.0,101.0,40.2
219.0,0,23,29.0,120.0,41.1
124.0,0,23,26.0,95.0,40.8
70.0,0,32,14.0,94.0,40.1
223.0,1,61,25.0,114.0,41.0
88.0,1,24,21.0,97.0,40.6
61.0,1,20,16.0,95.0,40.1
122.0,1,72,15.0,107.0,40.5
26.0,0,44,6.0,86.0,39.3
81.0,1,23,19.0,96.0,40.4
48.0,1,79,8.0,86.0,40.0
21.0,1,50,6.0,83.0,39.3
47.0,1,31,14.0,89.0,40.2
88.0,1,49,17.0,94.0,40.5
193.0,0,78,26.0,111.0,40.5
90.0,0,41,17.0,98.0,40.2
65.0,1,32,20.0,88.0,40.0
25.0,1,58,6.0,84.0,39.6
144.0,0,38,25.0,100.0,40.6
78.0,0,74,13.0,98.0,40.1
31.0,1,26,9.0,89.0,39.6
112.0,0,22,19.0,105.0,40.4
15.0,0,22,4.0,83.0,39.0
110.0,0,34,21.0,97.0,40.8
143.0,0,33,23.0,106.0,40.9
29.0,1,30,9.0,89.0,39.4
143.0,1,76,20.0,96.0,40.3
14.0,1,43,4.0,85.0,39.0
189.0,0,55,28.0,108.0,40.7
81.0,0,30,15.0,99.0,40.5
41.0,1,54,8.0,91.0,39.8
92.0,0,49,17.0,98.0,40.6
17.0,0,77,4.0,83.0,39.0
157.0,0,69,23.0,108.0,40.6
44.0,0,40,10.0,90.0,39.9
16.0,1,27,5.0,89.0,38.9
60.0,1,31,11.0,101.0,39.9
6.0,1,36,3.0,77.0,38.6
32.0,1,79,5.0,91.0,39.0
8.0,1,21,3.0,87.0,38.6
166.0,1,23,29.0,108.0,40.5
80.0,1,29,17.0,97.0,40.2
49.0,0,60,11.0,84.0,39.7
156.0,1,23,24.0,111.0,40.8
6.0,0,39,2.0,73.0,37.8
61.0,0,32,11.0,100.0,39.4
68.0,0,20,14.0,95.0,40.0
95.0,0,59,15.0,101.0,40.1
85.0,0,52,18.0,89.0,40.3
170.0,1,35,28.0,105.0,40.9
88.0,0,21,18.0,97.0,40.6
16.0,0,39,4.0,85.0,38.9
57.0,1,28,17.0,91.0,40.2
150.0,0,66,22.0,107.0,40.4
25.0,0,25,6.0,89.0,39.2
55.0,0,27,13.0,88.0,40.1
266.0,1,73,27.0,112.0,40.9
